service_id,name,duration_value,price,special_price,deleted,created_date,updated_time,service_pricing_id
968,,20,45,30,f,2024-10-22 11:44:16.694617,2024-10-22 11:44:16.694617,1462
197,Waxing,5,2.5,2.5,t,2018-05-22 06:05:25.919803,2018-05-22 06:05:25.919803,401
156,,120,35,35,f,2018-05-10 09:59:44.120257,2018-05-10 09:59:44.120257,304
354,Strip Wax,10,13,13,f,2018-07-28 12:05:35.120504,2018-07-28 12:05:35.120504,676
906,,2,20,20,f,2024-08-01 11:58:05.093236,2024-08-01 11:58:05.093236,1396
577,,1,20,20,f,2021-10-02 17:04:20.08816,2021-10-02 17:04:20.08816,969
197,Threading,5,2.5,2.5,t,2018-05-22 06:05:25.92321,2018-05-22 06:05:25.92321,402
203,WAXING,5,3,3,f,2020-08-15 08:39:08.565494,2020-08-15 08:39:08.565494,776
204,WAXING,15,28,28,f,2020-08-15 08:45:08.416293,2020-08-15 08:45:08.416293,792
202,WAXING,5,6,6,f,2020-08-15 08:40:15.743007,2020-08-15 08:40:15.743007,780
198,WAXING,5,6,6,f,2020-08-15 08:43:13.514728,2020-08-15 08:43:13.514728,788
180,Medium price,55,30,30,t,2018-05-10 10:27:19.427083,2018-05-10 10:27:19.427083,350
541,wax,10,20,20,f,2021-10-02 18:50:08.399893,2021-10-02 18:50:08.399893,980
492,Threading,15,18,18,f,2021-10-02 09:49:29.336189,2021-10-02 09:49:29.336189,947
451,,70,100,100,f,2021-09-01 12:18:07.023972,2021-09-01 12:18:07.023972,825
496,Threading,10,6,6,f,2021-10-02 09:52:46.4616,2021-10-02 09:52:46.4616,955
494,wax,15,22,22,f,2021-10-02 18:46:43.698695,2021-10-02 18:46:43.698695,976
343,,60,35,35,f,2020-01-03 05:33:50.530566,2020-01-03 05:33:50.530566,736
946,,30,15,15,f,2024-08-30 15:30:59.040741,2024-08-30 15:30:59.040741,1436
72,Hot Wax,5,12,12,t,2018-05-10 08:53:27.275702,2018-05-10 08:53:27.275702,210
835,,140,130,130,f,2023-09-28 09:18:02.818068,2023-09-28 09:18:02.818068,1304
362,,15,15,15,f,2018-08-21 08:54:05.755507,2018-08-21 08:54:05.755507,684
201,,5,4,4,t,2020-08-12 12:42:44.785349,2020-08-12 12:42:44.785349,764
72,Strip Wax,5,8,8,t,2018-05-10 08:53:27.279944,2018-05-10 08:53:27.279944,211
201,Threading,5,3,3,t,2018-05-22 06:27:07.26727,2018-05-22 06:27:07.26727,410
201,Waxing,5,3,3,t,2018-05-22 06:27:07.264484,2018-05-22 06:27:07.264484,409
167,,10,10,10,f,2018-05-10 10:09:17.595111,2018-05-10 10:09:17.595111,318
201,WAXING,5,5,5,f,2020-08-15 08:41:38.064251,2020-08-15 08:41:38.064251,784
170,,120,200,200,f,2018-05-10 10:13:16.934983,2018-05-10 10:13:16.934983,321
175,Medium price,60,45,45,t,2018-05-10 10:19:03.280832,2018-05-10 10:19:03.280832,331
175,Long price,60,45,45,t,2018-05-10 10:19:03.285691,2018-05-10 10:19:03.285691,332
56,Threading,5,9,9,f,2018-05-10 08:16:45.496092,2018-05-10 08:16:45.496092,185
175,Extra long price,60,45,45,t,2018-05-10 10:19:03.289686,2018-05-10 10:19:03.289686,333
383,,20,15,15,f,2019-06-01 10:25:02.851697,2019-06-01 10:25:02.851697,709
216,Strip Wax,50,60,60,t,2018-05-22 06:38:41.037323,2018-05-22 06:38:41.037323,437
48,Wax,5,8,8,f,2018-05-10 08:05:52.322329,2018-05-10 08:05:52.322329,168
48,Threading,5,6,6,f,2018-05-10 08:05:52.32657,2018-05-10 08:05:52.32657,169
73,Strip Wax,75,75,75,f,2018-05-10 08:54:10.329447,2018-05-10 08:54:10.329447,213
222,Hot Wax,30,50,45,f,2018-05-22 06:46:47.019401,2018-05-22 06:46:47.019401,447
53,Threading,5,8,8,f,2018-05-10 08:12:48.461672,2018-05-10 08:12:48.461672,179
216,Hot Wax,45,55,55,f,2018-05-22 06:38:41.034479,2018-05-22 06:38:41.034479,436
452,,100,70,55,f,2021-09-01 12:26:49.508912,2021-09-01 12:26:49.508912,826
446,,45,35,35,f,2021-05-02 05:29:36.034458,2021-05-02 05:29:36.034458,819
578,,1,10,10,f,2021-10-02 17:05:08.798151,2021-10-02 17:05:08.798151,970
296,Short price,45,25,20,f,2018-05-22 08:55:29.45749,2018-05-22 08:55:29.45749,532
259,,40,28,24,f,2018-05-22 07:11:19.79498,2018-05-22 07:11:19.79498,488
78,Strip Wax,60,113,"0",f,2018-05-10 08:58:43.6279,2018-05-10 08:58:43.6279,219
296,Medium price,45,30,24,f,2018-05-22 08:55:29.462092,2018-05-22 08:55:29.462092,533
313,Short price,30,25,20,f,2018-05-22 09:18:16.395434,2018-05-22 09:18:16.395434,590
271,,40,40,35,f,2018-05-22 07:23:26.143586,2018-05-22 07:23:26.143586,500
349,,10,10,10,f,2018-07-20 19:29:34.713554,2018-07-20 19:29:34.713554,671
199,,5,5,5,t,2020-08-12 12:42:13.682647,2020-08-12 12:42:13.682647,763
225,Hot Wax,30,40,40,f,2018-05-22 06:49:22.988438,2018-05-22 06:49:22.988438,452
275,,15,12,12,f,2018-05-22 07:24:47.926271,2018-05-22 07:24:47.926271,504
224,Strip Wax,10,12,12,f,2018-05-22 06:48:51.789875,2018-05-22 06:48:51.789875,451
274,,15,15,15,f,2018-05-22 07:24:22.601381,2018-05-22 07:24:22.601381,503
277,,10,20,20,f,2018-05-22 07:25:38.117769,2018-05-22 07:25:38.117769,506
270,,80,48,35,f,2018-05-22 07:22:45.451316,2018-05-22 07:22:45.451316,499
261,,100,65,55,f,2018-05-22 07:12:19.685969,2018-05-22 07:12:19.685969,490
224,Hot Wax,10,15,15,f,2018-05-22 06:48:51.786608,2018-05-22 06:48:51.786608,450
861,,50,32,32,f,2024-03-26 14:37:34.657175,2024-03-26 14:37:34.657175,1336
231,,40,30,30,f,2018-05-22 06:56:08.218636,2018-05-22 06:56:08.218636,460
228,,40,40,40,f,2018-05-22 06:54:14.217051,2018-05-22 06:54:14.217051,457
194,Threading,5,5,5,f,2018-05-17 08:55:53.157089,2018-05-17 08:55:53.157089,398
463,,90,110,110,f,2021-09-02 11:36:54.821989,2021-09-02 11:36:54.821989,837
194,Wax,5,7,7,f,2018-05-17 08:55:53.156045,2018-05-17 08:55:53.156045,397
1020,,10,15,15,f,2025-03-06 12:23:39.14112,2025-03-06 12:23:39.14112,1553
941,,35,50,50,f,2024-08-14 15:21:07.570142,2024-08-14 15:21:07.570142,1431
257,,10,12,12,f,2018-05-22 07:10:29.04323,2018-05-22 07:10:29.04323,486
272,,20,20,20,f,2018-05-22 07:23:46.073988,2018-05-22 07:23:46.073988,501
212,Hot Wax,15,15,15,t,2018-05-22 06:36:01.788695,2018-05-22 06:36:01.788695,430
209,Hot Wax,15,12,12,t,2018-05-22 06:34:06.179813,2018-05-22 06:34:06.179813,425
209,Strip Wax,15,15,15,f,2018-05-22 06:34:06.183055,2018-05-22 06:34:06.183055,426
213,Strip Wax,10,12,12,f,2018-05-22 06:36:35.343246,2018-05-22 06:36:35.343246,432
211,Strip Wax,25,24,24,f,2018-05-22 06:35:29.033813,2018-05-22 06:35:29.033813,429
208,Strip Wax,5,9,9,f,2018-05-22 06:33:28.278781,2018-05-22 06:33:28.278781,424
208,Hot Wax,5,10,10,f,2018-05-22 06:33:28.275883,2018-05-22 06:33:28.275883,423
212,Strip Wax,15,18,18,f,2018-05-22 06:36:01.792036,2018-05-22 06:36:01.792036,431
1022,,30,25,25,f,2025-03-06 12:24:23.065015,2025-03-06 12:24:23.065015,1555
220,Strip Wax,10,18,18,f,2018-05-22 06:43:20.649194,2018-05-22 06:43:20.649194,444
210,Hot Wax,10,12,12,f,2018-05-22 06:34:39.120946,2018-05-22 06:34:39.120946,427
210,Strip Wax,10,10,10,f,2018-05-22 06:34:39.123825,2018-05-22 06:34:39.123825,428
219,Hot Wax,10,18,18,f,2018-05-22 06:41:44.29693,2018-05-22 06:41:44.29693,442
698,,60,30,30,f,2023-05-14 16:36:50.017219,2023-05-14 16:36:50.017219,1108
215,Strip Wax,10,25,25,f,2018-05-22 06:37:54.145922,2018-05-22 06:37:54.145922,435
226,Hot Wax,50,70,70,f,2018-05-22 06:49:59.081696,2018-05-22 06:49:59.081696,454
204,Waxing,20,18,18,t,2018-05-22 06:29:00.496016,2018-05-22 06:29:00.496016,415
204,Threading,20,18,18,t,2018-05-22 06:29:00.498657,2018-05-22 06:29:00.498657,416
1023,,20,25,25,f,2025-03-06 12:24:44.689574,2025-03-06 12:24:44.689574,1556
320,Long price,35,50,50,f,2018-05-22 09:25:55.419822,2018-05-22 09:25:55.419822,614
252,,30,25,25,f,2018-05-22 07:06:45.660025,2018-05-22 07:06:45.660025,481
246,,20,25,25,f,2018-05-22 07:03:54.407637,2018-05-22 07:03:54.407637,475
567,threading,10,15,15,f,2021-10-02 12:39:23.433448,2021-10-02 12:39:23.433448,959
1051,,1,17.7,17.7,f,2025-03-08 15:35:22.095131,2025-03-08 15:35:22.095131,1584
262,,20,20,20,f,2018-05-22 07:12:44.469885,2018-05-22 07:12:44.469885,491
256,,60,35,35,f,2018-05-22 07:10:08.889039,2018-05-22 07:10:08.889039,485
205,Waxing,5,2.5,2.5,t,2018-05-22 06:29:39.449823,2018-05-22 06:29:39.449823,417
567,wax,10,17,17,f,2021-10-02 12:39:23.430154,2021-10-02 12:39:23.430154,958
233,,40,35,35,f,2018-05-22 06:57:39.73097,2018-05-22 06:57:39.73097,462
238,,60,45,45,f,2018-05-22 06:59:24.052971,2018-05-22 06:59:24.052971,467
240,,10,7,7,f,2018-05-22 07:00:29.938765,2018-05-22 07:00:29.938765,469
239,,15,9,9,f,2018-05-22 06:59:52.735829,2018-05-22 06:59:52.735829,468
234,,30,25,25,f,2018-05-22 06:58:00.96974,2018-05-22 06:58:00.96974,463
230,,20,15,15,f,2018-05-22 06:55:41.600702,2018-05-22 06:55:41.600702,459
297,Medium price,120,85,68,f,2018-05-22 08:57:29.00849,2018-05-22 08:57:29.00849,537
425,THREADING,5,5,5,f,2020-08-15 08:36:18.006348,2020-08-15 08:36:18.006348,771
205,Threading,5,2.5,2.5,t,2018-05-22 06:29:39.452437,2018-05-22 06:29:39.452437,418
207,,5,4,4,t,2020-08-12 12:43:09.384782,2020-08-12 12:43:09.384782,765
197,THREADING,5,3,3,f,2020-08-15 08:39:41.693369,2020-08-15 08:39:41.693369,777
198,Waxing,5,4,4,t,2018-05-22 06:20:27.263791,2018-05-22 06:20:27.263791,403
207,THREADING,5,4,4,f,2020-08-15 08:42:27.826099,2020-08-15 08:42:27.826099,785
198,Threading,5,4,4,t,2018-05-22 06:20:27.266647,2018-05-22 06:20:27.266647,404
203,Waxing,5,1,1,t,2018-05-22 06:28:18.954097,2018-05-22 06:28:18.954097,413
199,Waxing,5,5,5,t,2018-05-22 06:24:01.94224,2018-05-22 06:24:01.94224,405
1080,,1,1.99,1.99,f,2025-03-09 11:16:23.461275,2025-03-09 11:16:23.461275,1613
242,,20,18,18,f,2018-05-22 07:01:58.507506,2018-05-22 07:01:58.507506,471
243,,60,40,40,f,2018-05-22 07:02:17.867856,2018-05-22 07:02:17.867856,472
255,,35,20,20,f,2018-05-22 07:08:33.128923,2018-05-22 07:08:33.128923,484
265,,50,30,30,f,2018-05-22 07:13:51.023861,2018-05-22 07:13:51.023861,494
263,,15,10,10,f,2018-05-22 07:13:07.09835,2018-05-22 07:13:07.09835,492
260,,30,70,55,f,2018-05-22 07:11:57.523855,2018-05-22 07:11:57.523855,489
290,,15,15,15,f,2018-05-22 08:05:12.5753,2018-05-22 08:05:12.5753,519
579,,1,45,45,f,2021-10-02 17:06:25.574298,2021-10-02 17:06:25.574298,971
281,,20,100,100,f,2018-05-22 07:30:20.346788,2018-05-22 07:30:20.346788,510
279,,60,6,6,f,2018-05-22 07:28:53.82555,2018-05-22 07:28:53.82555,508
282,,60,100,100,f,2018-05-22 07:30:42.227521,2018-05-22 07:30:42.227521,511
453,,120,85,70,f,2021-09-01 12:32:32.577709,2021-09-01 12:32:32.577709,827
423,,15,18,18,f,2020-08-12 13:16:45.050154,2020-08-12 13:16:45.050154,769
699,,90,90,90,f,2023-05-17 14:25:07.856542,2023-05-17 14:25:07.856542,1109
244,,20,12,12,f,2018-05-22 07:02:36.125229,2018-05-22 07:02:36.125229,473
293,Short price,30,20,20,f,2018-05-22 08:25:01.331809,2018-05-22 08:25:01.331809,522
225,Strip Wax,30,40,40,f,2018-05-22 06:49:22.991027,2018-05-22 06:49:22.991027,453
352,,10,10,10,f,2018-07-28 08:40:27.60377,2018-07-28 08:40:27.60377,674
268,,30,22,22,f,2018-05-22 07:22:00.309359,2018-05-22 07:22:00.309359,497
305,Short price,90,50,40,f,2018-05-22 09:10:18.487796,2018-05-22 09:10:18.487796,565
267,,25,20,20,f,2018-05-22 07:15:00.509764,2018-05-22 07:15:00.509764,496
307,Medium price,35,35,35,f,2018-05-22 09:12:07.32481,2018-05-22 09:12:07.32481,573
306,Short price,90,40,32,f,2018-05-22 09:11:19.128612,2018-05-22 09:11:19.128612,569
284,,50,45,45,f,2018-05-22 07:56:38.444123,2018-05-22 07:56:38.444123,513
301,,30,20,20,f,2020-09-03 05:48:38.143581,2020-09-03 05:48:38.143581,800
251,,10,12,12,f,2018-05-22 07:06:19.981881,2018-05-22 07:06:19.981881,480
318,Short price,35,25,25,f,2018-05-22 09:23:05.486438,2018-05-22 09:23:05.486438,605
314,Short price,90,70,56,f,2018-05-22 09:19:28.857806,2018-05-22 09:19:28.857806,594
307,Short price,35,30,30,f,2018-05-22 09:12:07.255162,2018-05-22 09:12:07.255162,572
305,Medium price,100,60,48,f,2018-05-22 09:10:18.492205,2018-05-22 09:10:18.492205,566
305,Long price,110,70,56,f,2018-05-22 09:10:18.494846,2018-05-22 09:10:18.494846,567
291,,40,40,40,f,2018-05-22 08:05:29.916027,2018-05-22 08:05:29.916027,520
287,,40,40,40,f,2018-05-22 08:03:18.073438,2018-05-22 08:03:18.073438,516
314,Medium price,120,80,64,f,2018-05-22 09:19:28.864046,2018-05-22 09:19:28.864046,595
245,,15,15,15,f,2018-05-22 07:03:27.716597,2018-05-22 07:03:27.716597,474
620,,45,40,40,f,2021-10-31 16:40:48.472443,2021-10-31 16:40:48.472443,1018
611,,60,80,80,f,2021-10-21 10:40:51.594908,2021-10-21 10:40:51.594908,1009
307,Long price,35,45,45,f,2018-05-22 09:12:07.330111,2018-05-22 09:12:07.330111,574
310,Short price,90,70,56,f,2018-05-22 09:15:26.496941,2018-05-22 09:15:26.496941,581
942,,45,55,55,f,2024-08-14 15:21:55.781088,2024-08-14 15:21:55.781088,1432
298,Short price,60,20,20,f,2018-05-22 08:58:41.405958,2018-05-22 08:58:41.405958,540
298,Medium price,60,25,25,f,2018-05-22 08:58:41.409652,2018-05-22 08:58:41.409652,541
315,Short price,30,20,20,t,2018-05-22 09:20:29.072097,2018-05-22 09:20:29.072097,598
747,Medium,110,80,80,f,2023-09-02 09:59:02.053546,2023-09-02 09:59:02.053546,1197
747,Extra Long,110,100,100,f,2023-09-02 09:59:02.06123,2023-09-02 09:59:02.06123,1199
490,Wax,10,20,20,f,2021-10-02 09:49:01.138759,2021-10-02 09:49:01.138759,944
248,,25,20,20,f,2018-05-22 07:05:22.171167,2018-05-22 07:05:22.171167,477
464,,100,70,70,f,2021-09-02 11:39:10.684893,2021-09-02 11:39:10.684893,838
568,,20,40,40,f,2021-10-02 12:49:52.395086,2021-10-02 12:49:52.395086,960
315,Medium price,30,20,20,t,2018-05-22 09:20:29.076144,2018-05-22 09:20:29.076144,599
289,,15,20,20,f,2018-05-22 08:04:53.75551,2018-05-22 08:04:53.75551,518
315,Long price,30,20,20,t,2018-05-22 09:20:29.079979,2018-05-22 09:20:29.079979,600
316,"",5,5,5,f,2018-05-22 09:21:18.708461,2018-05-22 09:21:18.708461,601
348,medium price,25,25,25,t,2018-07-13 13:22:30.795303,2018-07-13 13:22:30.795303,668
199,WAXING,5,7,7,f,2020-08-15 08:41:06.72877,2020-08-15 08:41:06.72877,782
247,,40,25,25,f,2018-05-22 07:04:32.937912,2018-05-22 07:04:32.937912,476
253,,25,25,25,f,2018-05-22 07:07:25.712429,2018-05-22 07:07:25.712429,482
249,,15,10,10,f,2018-05-22 07:05:41.278912,2018-05-22 07:05:41.278912,478
490,Threading,10,14,14,f,2021-10-02 09:49:01.141648,2021-10-02 09:49:01.141648,945
269,,80,35,35,f,2018-05-22 07:22:24.56679,2018-05-22 07:22:24.56679,498
258,,40,30,30,f,2018-05-22 07:10:55.127155,2018-05-22 07:10:55.127155,487
266,,60,30,30,f,2018-05-22 07:14:25.946659,2018-05-22 07:14:25.946659,495
229,,40,30,30,f,2018-05-22 06:54:43.354823,2018-05-22 06:54:43.354823,458
232,,10,5,5,f,2018-05-22 06:57:10.397981,2018-05-22 06:57:10.397981,461
237,,15,10,10,f,2018-05-22 06:58:58.310578,2018-05-22 06:58:58.310578,466
891,,44,40,40,f,2024-06-05 09:47:44.443917,2024-06-05 09:47:44.443917,1366
283,,60,45,45,f,2018-05-22 07:31:00.886452,2018-05-22 07:31:00.886452,512
205,THREADING,5,3,3,f,2020-08-15 08:38:33.555843,2020-08-15 08:38:33.555843,773
1021,,40,25,25,f,2025-03-06 12:24:03.073411,2025-03-06 12:24:03.073411,1554
1052,,1,14.5,14.5,f,2025-03-08 15:37:12.869125,2025-03-08 15:37:12.869125,1585
202,Waxing,5,4,4,t,2018-05-22 06:27:43.783305,2018-05-22 06:27:43.783305,411
197,WAXING,5,4,4,f,2020-08-15 08:39:41.696075,2020-08-15 08:39:41.696075,778
492,Wax,15,20,20,f,2021-10-02 09:49:29.333605,2021-10-02 09:49:29.333605,946
1081,,1,7.99,7.99,f,2025-03-09 11:18:03.952267,2025-03-09 11:18:03.952267,1614
207,WAXING,5,5,5,f,2020-08-15 08:42:27.828867,2020-08-15 08:42:27.828867,786
52,Wax,20,33,33,f,2018-05-10 08:10:37.863544,2018-05-10 08:10:37.863544,176
52,Threading,20,28,28,f,2018-05-10 08:10:37.866421,2018-05-10 08:10:37.866421,177
299,Short price,40,30,24,f,2018-05-22 09:00:03.087759,2018-05-22 09:00:03.087759,543
312,Short price,20,15,12,f,2018-05-22 09:17:13.934299,2018-05-22 09:17:13.934299,587
299,Long price,60,40,32,f,2018-05-22 09:00:03.099158,2018-05-22 09:00:03.099158,545
301,Long price,30,20,20,t,2018-05-22 09:02:11.767506,2018-05-22 09:02:11.767506,553
301,Short price,30,20,20,t,2018-05-22 09:02:11.755914,2018-05-22 09:02:11.755914,551
318,Medium price,35,30,30,f,2018-05-22 09:23:05.495372,2018-05-22 09:23:05.495372,606
318,Long price,35,35,35,f,2018-05-22 09:23:05.499421,2018-05-22 09:23:05.499421,607
386,,90,50,40,f,2019-07-07 13:49:28.580566,2019-07-07 13:49:28.580566,712
385,,40,35,35,f,2019-06-07 11:41:13.33396,2019-06-07 11:41:13.33396,711
312,Medium price,20,20,16,f,2018-05-22 09:17:13.938382,2018-05-22 09:17:13.938382,588
171,,120,160,160,f,2018-05-10 10:13:33.968273,2018-05-10 10:13:33.968273,322
943,,60,90,90,f,2024-08-14 15:22:47.050827,2024-08-14 15:22:47.050827,1433
296,Extra long price,45,40,32,f,2018-05-22 08:55:29.473235,2018-05-22 08:55:29.473235,535
301,Medium price,30,20,20,t,2018-05-22 09:02:11.762327,2018-05-22 09:02:11.762327,552
301,Extra long price,30,20,20,t,2018-05-22 09:02:11.771611,2018-05-22 09:02:11.771611,554
700,,45,45,45,f,2023-05-21 14:47:39.710784,2023-05-21 14:47:39.710784,1110
179,Medium price,50,33,33,f,2018-05-10 10:26:07.104258,2018-05-10 10:26:07.104258,346
1024,,50,30,30,f,2025-03-06 12:26:36.393668,2025-03-06 12:26:36.393668,1557
337,,20,25,25,f,2018-05-22 09:41:17.878544,2018-05-22 09:41:17.878544,643
495,wax,15,20,20,f,2021-10-02 18:48:31.435635,2021-10-02 18:48:31.435635,978
328,Hot Wax,5,7,7,f,2018-05-22 09:34:37.121793,2018-05-22 09:34:37.121793,630
573,,25,50,50,f,2021-10-02 14:30:51.860653,2021-10-02 14:30:51.860653,965
127,,40,40,40,f,2018-05-10 09:39:32.828983,2018-05-10 09:39:32.828983,268
295,Short price,60,45,45,t,2018-05-22 08:53:48.461009,2018-05-22 08:53:48.461009,528
177,Short price,120,100,80,f,2018-05-10 10:21:54.849341,2018-05-10 10:21:54.849341,337
309,short hair,10,12,12,t,2018-05-22 09:13:54.796479,2018-05-22 09:13:54.796479,578
324,Hot Wax,10,35,35,f,2018-05-22 09:31:33.455745,2018-05-22 09:31:33.455745,623
454,,70,60,50,f,2021-09-01 12:35:12.384222,2021-09-01 12:35:12.384222,828
309,Medium price,10,8,8,t,2018-05-22 09:13:54.800148,2018-05-22 09:13:54.800148,579
356,,35,37,30,f,2018-07-30 06:18:54.087891,2018-07-30 06:18:54.087891,678
390,,60,40,40,f,2019-07-15 13:08:28.63184,2019-07-15 13:08:28.63184,717
328,Strip Wax,5,6,6,f,2018-05-22 09:34:37.124467,2018-05-22 09:34:37.124467,631
393,,60,45,45,f,2019-07-15 13:13:15.05056,2019-07-15 13:13:15.05056,720
327,Hot Wax,5,7,7,f,2018-05-22 09:33:51.308796,2018-05-22 09:33:51.308796,628
322,Strip Wax,5,6,6,f,2018-05-22 09:29:31.376256,2018-05-22 09:29:31.376256,620
346,Short price,50,25,25,f,2018-05-22 13:18:28.069619,2018-05-22 13:18:28.069619,661
64,Hot Wax,10,23,23,f,2018-05-10 08:47:59.116836,2018-05-10 08:47:59.116836,197
177,Medium price,120,150,120,f,2018-05-10 10:21:54.855185,2018-05-10 10:21:54.855185,338
541,Threading,10,16,16,f,2021-10-02 18:50:08.402848,2021-10-02 18:50:08.402848,981
195,,40,40,40,f,2018-05-19 08:10:12.116872,2018-05-19 08:10:12.116872,399
493,Wax,30,65,65,f,2021-10-02 09:50:12.006626,2021-10-02 09:50:12.006626,948
363,"",50,40,40,f,2018-09-18 13:29:53.853871,2018-09-18 13:29:53.853871,685
150,,30,15,15,f,2018-05-10 09:54:51.049412,2018-05-10 09:54:51.049412,295
165,,110,45,45,f,2018-05-10 10:08:30.627841,2018-05-10 10:08:30.627841,316
324,Strip Wax,20,25,25,f,2018-05-22 09:31:33.458278,2018-05-22 09:31:33.458278,624
580,,1,45,45,f,2021-10-02 17:08:30.099577,2021-10-02 17:08:30.099577,972
227,Strip Wax,15,18,18,f,2018-05-22 06:52:07.81155,2018-05-22 06:52:07.81155,456
178,,90,44,44,f,2020-01-03 05:32:05.123857,2020-01-03 05:32:05.123857,734
323,Strip Wax,30,25,25,f,2018-05-22 09:30:14.92058,2018-05-22 09:30:14.92058,622
311,Short price,30,20,16,t,2018-05-22 09:16:24.753041,2018-05-22 09:16:24.753041,584
323,Hot Wax,30,35,35,f,2018-05-22 09:30:14.917718,2018-05-22 09:30:14.917718,621
331,Hot Wax,15,35,35,f,2018-05-22 09:38:52.757909,2018-05-22 09:38:52.757909,636
343,"",50,20,20,t,2018-05-22 13:01:04.980405,2018-05-22 13:01:04.980405,649
343,Short price,60,20,20,t,2018-05-22 13:03:03.82718,2018-05-22 13:03:03.82718,650
325,Hot Wax,15,35,35,f,2018-05-22 09:32:23.308528,2018-05-22 09:32:23.308528,625
325,Strip Wax,15,25,25,f,2018-05-22 09:32:23.311361,2018-05-22 09:32:23.311361,626
333,,35,28,28,f,2018-05-22 09:39:36.36473,2018-05-22 09:39:36.36473,639
193,Extra long price,90,65,65,f,2018-05-14 06:20:23.916565,2018-05-14 06:20:23.916565,396
193,Short price,80,35,35,f,2018-05-14 06:20:23.851932,2018-05-14 06:20:23.851932,393
320,Extra long price,35,55,55,f,2018-05-22 09:25:55.422975,2018-05-22 09:25:55.422975,615
193,Medium price,80,45,45,f,2018-05-14 06:20:23.905523,2018-05-14 06:20:23.905523,394
193,Long price,90,55,55,f,2018-05-14 06:20:23.911618,2018-05-14 06:20:23.911618,395
184,Extra long price,60,30,30,t,2018-05-10 10:32:49.288008,2018-05-10 10:32:49.288008,367
219,Strip Wax,10,15,15,f,2018-05-22 06:41:44.299779,2018-05-22 06:41:44.299779,443
348,Long price,25,30,30,t,2018-07-13 13:22:30.79581,2018-07-13 13:22:30.79581,669
308,Long price,25,18,18,t,2018-05-22 09:13:03.364289,2018-05-22 09:13:03.364289,577
708,,10,20,20,f,2023-08-05 11:07:03.399721,2023-08-05 11:07:03.399721,1118
200,Waxing,20,15,15,t,2018-05-22 06:24:52.361047,2018-05-22 06:24:52.361047,407
308,Short price,25,18,18,t,2018-05-22 09:13:03.356579,2018-05-22 09:13:03.356579,575
494,Threading,15,20,20,f,2021-10-02 18:46:43.702505,2021-10-02 18:46:43.702505,977
892,,60,45,45,f,2024-06-05 09:48:33.073839,2024-06-05 09:48:33.073839,1367
205,WAXING,5,4,4,f,2020-08-15 08:38:33.558425,2020-08-15 08:38:33.558425,774
200,Threading,20,15,15,t,2018-05-22 06:24:52.364118,2018-05-22 06:24:52.364118,408
1053,,1,17.7,17.7,f,2025-03-08 15:37:48.287281,2025-03-08 15:37:48.287281,1586
172,,70,70,70,f,2018-05-10 10:13:50.328622,2018-05-10 10:13:50.328622,323
309,Long price,10,8,8,t,2018-05-22 09:13:54.804154,2018-05-22 09:13:54.804154,580
1025,,25,30,30,f,2025-03-06 12:26:51.071481,2025-03-06 12:26:51.071481,1558
1082,,1,5,5,f,2025-03-09 11:18:49.573023,2025-03-09 11:18:49.573023,1615
346,Long price,50,25,25,f,2018-05-22 13:18:28.071793,2018-05-22 13:18:28.071793,663
338,,60,50,50,f,2018-05-22 09:42:06.604078,2018-05-22 09:42:06.604078,644
336,,35,30,30,f,2018-05-22 09:40:55.971147,2018-05-22 09:40:55.971147,642
334,,10,10,10,f,2018-05-22 09:39:59.362734,2018-05-22 09:39:59.362734,640
322,Hot Wax,5,7,7,f,2018-05-22 09:29:31.367653,2018-05-22 09:29:31.367653,619
332,,40,35,35,f,2018-05-22 09:39:16.22606,2018-05-22 09:39:16.22606,638
335,,60,45,45,f,2018-05-22 09:40:32.881048,2018-05-22 09:40:32.881048,641
360,,15,3,3,f,2018-08-10 13:37:23.458782,2018-08-10 13:37:23.458782,682
714,Waxing,5,7,5,f,2023-09-01 16:09:26.266498,2023-09-01 16:09:26.266498,1131
461,,100,150,150,f,2021-09-01 14:13:47.254088,2021-09-01 14:13:47.254088,835
285,,60,40,30,f,2018-05-22 08:01:44.417408,2018-05-22 08:01:44.417408,514
392,,60,45,45,f,2019-07-15 13:11:40.397578,2019-07-15 13:11:40.397578,719
714,Threading,5,6,4,f,2023-09-01 16:09:26.263659,2023-09-01 16:09:26.263659,1130
944,,60,75,75,f,2024-08-14 15:23:30.13472,2024-08-14 15:23:30.13472,1434
372,,10,3,3,f,2019-02-22 10:36:58.36418,2019-02-22 10:36:58.36418,698
969,,70,75,60,f,2024-10-23 10:24:37.081913,2024-10-23 10:24:37.081913,1463
391,,60,40,40,f,2019-07-15 13:09:38.225122,2019-07-15 13:09:38.225122,718
373,,10,3,3,f,2019-02-22 10:41:00.894965,2019-02-22 10:41:00.894965,699
717,Threading,10,9,7,f,2023-09-01 16:18:42.390788,2023-09-01 16:18:42.390788,1136
387,,20,30,30,f,2019-07-14 09:03:04.418101,2019-07-14 09:03:04.418101,713
293,Medium price,30,25,25,f,2018-05-22 08:25:01.408278,2018-05-22 08:25:01.408278,523
125,,15,20,20,f,2018-05-10 09:38:43.269865,2018-05-10 09:38:43.269865,266
293,Long price,30,25,25,f,2018-05-22 08:25:01.413084,2018-05-22 08:25:01.413084,524
398,,40,57,57,f,2019-10-01 08:46:10.435888,2019-10-01 08:46:10.435888,725
